timestamp, load cell 1, load cell 2, gyro_1_x, gyro_1_y, gyro_1_z, gyro_2_x, gyro_2_y, gyro_2_z, imu_1_X, imu_1_Y, imu_1_Z, imu_2_X, imu_2_Y, imu_2_Z, encoder count
32311,0.001163473691453,6.10155617107045,0.097489492459731,-0.02004445378076,-0.016562736847184,0.019836471500722,0.024608267301863,0.013677456754853,-3.59090909090909,-5.99360795454545,16402.6993075284,-1.98180597478693,16.5671164772727,16370.6731178977,0
,,,,,,,,,,,,,,,
32341,0.000904923982241,6.01965609463778,0.100263817743822,-0.020738035101782,-0.015175574120473,0.019142890179699,0.024608267301863,0.009515968828716,-3.40909090909091,-6.72088068181818,16403.2447620739,-2.2545332475142,15.3852982954545,16371.400390625,0
,,,,,,,,,,,,,,,
32371,0.000775649127635,5.93775601820512,0.103038143027912,-0.016576547175646,-0.013094830072739,0.022610796615481,0.023914685811509,0.004660899496891,-2.95454545454545,-6.62997159090909,16401.153852983,-2.79998779296875,13.83984375,16369.9458451705,0
,,,,,,,,,,,,,,,
32411,0.000646374273029,5.7739558653398,0.105118886990981,-0.013802221891555,-0.016562736677853,0.026078703220595,0.023221104490486,0.008822387423028,-2.04545454545455,-6.26633522727273,16400.8811257102,-3.2545332475142,14.0216619318182,16368.5822088068,0
,,,,,,,,,,,,,,,
32441,0.000430916182019,5.61015571247448,0.106506049633026,-0.015882966023955,-0.016562736677853,0.029546609825709,0.023221104490486,0.008128806102005,-2.04545454545455,-7.62997159090909,16400.153852983,-3.16362415660511,14.9307528409091,16367.9458451705,0
,,,,,,,,,,,,,,,
32481,0.00021545809101,5.44635555960915,0.107199630954049,-0.015189384702932,-0.013094829988073,0.028853028674017,0.018366035412658,0.010209550149739,-2.77272727272727,-8.08451704545455,16400.9720348011,-1.2545332475142,13.7489346590909,16366.7640269886,0
,,,,,,,,,,,,,,,
32525,0,5.28255540674383,0.107893212275072,-0.015189384702932,-0.014481992630119,0.030240191146731,0.020446779545058,0.010209550149739,-2.86363636363636,-6.81178977272727,16403.4265802557,0.20001220703125,12.3852982954545,16365.2185724432,0
,,,,,,,,,,,,,,,
32556,-0.00021545809101,5.11875525387851,0.109280374917117,-0.01241505924951,-0.015175573951141,0.028853028674017,0.020446779545058,0.010209550149739,-1.59090909090909,-4.99360795454545,16406.153852983,0.20001220703125,12.4762073863636,16362.5822088068,0
,,,,,,,,,,,,,,,
32586,-0.000430916182019,4.99590513922952,0.109280374917117,-0.011027896607464,-0.01378841122443,0.023304378275167,0.019753198224035,0.010903131470762,-0.590909090909091,-3.26633522727273,16409.0628551136,-0.163624156605114,12.2943892045455,16363.3094815341,0
,,,,,,,,,,,,,,,
32596,-0.000603282654827,4.87305502458052,0.109280374917117,-0.011721477928487,-0.011014085855674,0.02122363448143,0.019059616903013,0.00951596874405,-1.13636363636364,-2.5390625,16410.8810369318,-0.709078702059659,11.4762073863636,16365.9458451705,0
,,,,,,,,,,,,,,,
32636,-0.000818740745837,4.66830481182445,0.107199630954049,-0.011027896607464,-0.00893334180794,0.017062146724625,0.021833942356435,0.010903131386096,-2.5,-2.62997159090909,16410.6083096591,-0.618169611150568,10.6580255681818,16366.1276633523,0
,,,,,,,,,,,,,,,
32666,-0.001034198836847,4.50450463728471,0.106506049633026,-0.011027896607464,-0.007546179081229,0.017755728045648,0.024608267301863,0.01298387543383,-2.59090909090909,-1.72088068181818,16408.3355823864,-1.3454423384233,10.83984375,16365.9458451705,0
,,,,,,,,,,,,,,,
32696,-0.001206565309655,4.34070446274497,0.10234456170689,-0.014495803381909,-0.010320504449985,0.019142890687693,0.025301848622886,0.017145363359966,-2.77272727272727,-2.5390625,16406.8810369318,-0.981805974786932,13.2034801136364,16365.400390625,0
,,,,,,,,,,,,,,,
32726,-0.001422023400664,4.17690428820523,0.096102329817685,-0.020738035440445,-0.013094829818742,0.017755728214979,0.028076174076308,0.017145363359966,-3.86363636363636,-2.81178977272727,16406.2446732955,-0.79998779296875,14.7489346590909,16365.6731178977,0
,,,,,,,,,,,,,,,
32756,-0.001637481491674,4.09500419009816,0.089860097928481,-0.026286686177958,-0.01517557378181,0.017062146893957,0.032237662171776,0.012290294112807,-4.13636363636364,-2.35724431818182,16407.2446732955,-0.436351429332386,13.83984375,16367.400390625,0
,,,,,,,,,,,,,,,
32786,-0.00176675634628,4.01310409199108,0.086392191323367,-0.024205942045559,-0.016562736423856,0.017062146893957,0.033624824813821,0.007435224865648,-3.5,-1.81178977272727,16406.7901278409,-0.981805974786932,12.83984375,16369.7640269886,0
,,,,,,,,,,,,,,,
32827,-0.001852939582684,3.931203993884,0.082230703397231,-0.023512360724536,-0.017949899065901,0.017062146893957,0.035011987455867,0.004660899496891,-3.31818181818182,0.279119318181818,16407.4264914773,-2.89089688387784,11.9307528409091,16370.7640269886,0
,,,,,,,,,,,,,,,
32857,-0.001896031200886,3.84930389577692,0.084311447360299,-0.021431616761468,-0.016562736423856,0.014287821779197,0.03362482464449,0.003967318091203,-3.40909090909091,0.824573863636364,16406.9719460227,-3.16362415660511,12.4762073863636,16370.9458451705,0
,,,,,,,,,,,,,,,
32887,-0.001939122819088,3.76740379766984,0.082924284718253,-0.022818779403513,-0.014481992376122,0.013594240458174,0.032237662044777,0.003967318091203,-4.77272727272727,0.4609375,16405.0628551136,-2.43635142933239,12.83984375,16371.6731178977,0
,,,,,,,,,,,,,,,
32908,-0.001939122819088,3.68550369956277,0.085698610002344,-0.024205942045559,-0.015869155102833,0.012207077646797,0.030156918081709,0.006741643459959,-5.68181818181818,1.00639204545455,16403.4264914773,-2.43635142933239,11.83984375,16369.7640269886,0
,,,,,,,,,,,,,,,
32939,-0.001939122819088,3.56265356323936,0.086392191323367,-0.022818779403513,-0.015869155102833,0.007352008230307,0.027382592797618,0.008822387507693,-6.68181818181818,1.37002840909091,16403.4264914773,-2.52726052024148,13.6580255681818,16367.5822088068,0
,,,,,,,,,,,,,,,
32949,-0.001896031200886,3.52170352502303,0.084311447360299,-0.022818779403513,-0.015869155102833,0.005271264267239,0.022527523381128,0.009515968913382,-7.59090909090909,1.18821022727273,16403.0628551136,-1.79998779296875,15.4762073863636,16365.5822088068,0
,,,,,,,,,,,,,,,
32984,-0.001852939582684,3.4807534868067,0.085005028681322,-0.020738035440445,-0.017949899150567,0.005271264267239,0.018366035624323,0.007435224865648,-8.77272727272727,0.915482954545455,16405.0628551136,-1.3454423384233,15.4762073863636,16364.7640269886,0
,,,,,,,,,,,,,,,
33014,-0.001809847964482,3.43980344859037,0.086392191323367,-0.021431616761468,-0.020030643113635,0.005271264267239,0.019059617114677,0.004660899496891,-9.04545454545455,1.82457386363636,16407.0628551136,-0.890896883877841,12.9307528409091,16366.400390625,0
,,,,,,,,,,,,,,,
33024,-0.001723664728078,3.39885341037403,0.086392191323367,-0.017963709987023,-0.023498549718749,0.003884101625193,0.017672454472631,0.003967318260534,-7.86363636363636,1.09730113636364,16407.4264914773,-0.436351429332386,10.9307528409091,16368.1276633523,0
,,,,,,,,,,,,,,,
33064,-0.001637481491674,3.3579033721577,0.087779353965413,-0.014495803212578,-0.022804968397726,0.001803357662125,0.018366035454991,0.007435224780982,-6.86363636363636,0.188210227272727,16407.69921875,-0.345442338423295,11.5671164772727,16368.1276633523,0
,,,,,,,,,,,,,,,
33095,-0.001637481491674,3.31695333394137,0.088472935286435,-0.015882965854623,-0.022111387076703,0.001109776341102,0.016285291534256,0.011596712707119,-7.77272727272727,0.733664772727273,16407.3355823864,-0.527260520241477,9.56711647727273,16367.400390625,0
,,,,,,,,,,,,,,,
33105,-0.001680573109876,3.27600329572504,0.089166516607458,-0.019350872459737,-0.024192131124437,0.001803357492794,0.014204547613521,0.014371038075875,-8.68181818181818,-0.084517045454546,16405.8810369318,-0.79998779296875,8.93075284090909,16367.400390625,0
,,,,,,,,,,,,,,,
33149,-0.001723664728078,3.23505325750871,0.086392191323367,-0.020738035101782,-0.025579293766482,0.003884101455862,0.014898128934543,0.012290294112807,-8.04545454545455,-2.26633522727273,16404.4264914773,-2.79998779296875,10.9307528409091,16366.4912997159,0
,,,,,,,,,,,,,,,
33179,-0.00176675634628,3.19410321929238,0.08708577264439,-0.020738035101782,-0.029047200456262,0.003190520134839,0.017672454176301,0.012983875518495,-8.77272727272727,0.188210227272727,16404.1537642045,-2.79998779296875,8.74893465909091,16364.8549360795,0
,,,,,,,,,,,,,,,
33210,-0.001939122819088,3.15315318107605,0.090553679249503,-0.018657291138714,-0.030434363098307,0.006658426909284,0.021140360781415,0.012290294197473,-8.13636363636364,2.37002840909091,16405.8810369318,-3.2545332475142,5.83984375,16366.400390625,0
,,,,,,,,,,,,,,,
33241,-0.002111489291896,3.23505327918313,0.09471516717564,-0.018657291138714,-0.03112794441933,0.008045589720661,0.025301848707551,0.01159671287645,-7.22727272727273,3.64275568181818,16409.8810369318,-2.98180597478693,3.29438920454545,16367.6731178977,0
,,,,,,,,,,,,,,,
33273,-0.002283855764703,3.31695337729021,0.100263817743822,-0.018657291138714,-0.034595851109109,0.012900658798489,0.028769755312665,0.012290294197473,-6.68181818181818,4.91548295454545,16411.9719460227,-3.07271506569602,0.294389204545454,16370.3094815341,0
,,,,,,,,,,,,,,,
33303,-0.002456222237511,3.39885347539728,0.100957399064844,-0.018657291138714,-0.035983013751155,0.010819914835421,0.030156918124042,0.013677456924184,-5.04545454545455,3.91548295454545,16412.5174005682,-2.89089688387784,0.203480113636364,16372.5822088068,0
,,,,,,,,,,,,,,,
33333,-0.002628588710319,3.52170361172069,0.098876655101776,-0.014495803043246,-0.034595851109109,0.005271264097907,0.029463336633688,0.014371038245207,-3.5,2.64275568181818,16412.1537642045,-3.43635142933239,1.47620738636364,16371.6731178977,0
,,,,,,,,,,,,,,,
33373,-0.002800955183127,3.6445537480441,0.100263817743822,-0.014495803043246,-0.033208688467064,0.003884101455862,0.028769755312665,0.012983875603161,-3.22727272727273,3.27911931818182,16410.69921875,-3.98180597478693,2.11257102272727,16371.0367542614,0
,,,,,,,,,,,,,,,
33393,-0.002973321655935,3.76740388436751,0.098876655101776,-0.015189384364269,-0.035289432430132,0.003190520134839,0.023914686234837,0.01367745700885,-2.59090909090909,2.18821022727273,16408.6083096591,-4.2545332475142,3.38529829545455,16369.6731178977,0
,,,,,,,,,,,,,,,
33416,-0.003059504892338,3.97215409712358,0.096795911138708,-0.014495803043246,-0.038063757714223,0.003884101455862,0.024608267513527,0.011596712961116,-1.86363636363636,0.642755681818182,16408.2446732955,-3.2545332475142,5.74893465909091,16367.9458451705,0
,,,,,,,,,,,,,,,
33446,-0.003145688128742,4.17690430987965,0.096102329817685,-0.013802221722224,-0.040144501677291,0.004577682776885,0.026689011434263,0.012290294282138,-1.86363636363636,-0.084517045454546,16410.5174005682,-1.89089688387784,6.11257102272727,16368.400390625,0
,,,,,,,,,,,,,,,
33456,-0.003231871365146,4.38165452263572,0.099570236422799,-0.015882965854623,-0.042918826961382,0.003884101455862,0.028076174245639,0.015758200971918,-3.59090909090909,0.370028409090909,16411.4264914773,-0.163624156605114,3.56711647727273,16368.6731178977,0
,,,,,,,,,,,,,,,
33496,-0.003188779746944,4.58640473539179,0.103038143027912,-0.015882965854623,-0.042225245640359,0.007352007891644,0.027382592924617,0.011596713045781,-3.40909090909091,-1.26633522727273,16410.9719460227,0.109103116122159,4.74893465909091,16370.5822088068,0
,,,,,,,,,,,,,,,
33526,-0.003059504892338,4.87305502458052,0.100263817743822,-0.017963709817691,-0.043612408282405,0.008045589212667,0.028769755735993,0.009515968998047,-2.5,-4.72088068181818,16409.5174005682,-0.890896883877841,8.83984375,16369.2185724432,0
,,,,,,,,,,,,,,,
33556,-0.002844046801329,5.07780521566218,0.096102329817685,-0.017963709817691,-0.044999571009116,0.01428782093254,0.026689011815258,0.006048062308268,-1.68181818181818,-5.81178977272727,16405.4264914773,-1.52726052024148,9.38529829545455,16367.8549360795,0
,,,,,,,,,,,,,,,
33596,-0.002628588710319,5.28255540674383,0.095408748496663,-0.018657291138714,-0.039450920356268,0.010819914496758,0.022527523889122,0.004660899581557,-2.04545454545455,-5.72088068181818,16402.153852983,-1.16362415660511,11.3852982954545,16366.4912997159,0
,,,,,,,,,,,,,,,
33606,-0.002413130619309,5.48730559782548,0.096795911138708,-0.02004445378076,-0.034595851024444,0.012900658459826,0.018366035793654,0.0018865742128,-3.95454545454545,-3.5390625,16400.062943892,-1.2545332475142,10.9307528409091,16366.9458451705,0
,,,,,,,,,,,,,,,
33640,-0.002197672528299,5.65110575069081,0.101650980385867,-0.023512360555205,-0.031821525655687,0.018449309197339,0.018366035793654,-0.001581332307648,-5.59090909090909,-2.08451704545455,16399.7902166193,-1.79998779296875,9.65802556818182,16367.7640269886,0
,,,,,,,,,,,,,,,
33671,-0.001896031200886,5.81490590355613,0.100957399064844,-0.022818779234182,-0.031127944334664,0.017755727876317,0.014898129061542,0.001192992891778,-5.95454545454545,-1.26633522727273,16400.9720348011,-2.43635142933239,9.20348011363636,16367.8549360795,0
,,,,,,,,,,,,,,,
33701,-0.001594389873472,5.97870605642145,0.100957399064844,-0.022125197913159,-0.030434363013641,0.019142890518362,0.014204547782852,0.001192992891778,-7.22727272727273,-1.26633522727273,16401.2447620739,-2.52726052024148,9.11257102272727,16370.8549360795,0
,,,,,,,,,,,,,,,
33741,-0.001292748546058,6.06060613285412,0.107199630954049,-0.020738035271114,-0.026272875002839,0.020530053160407,0.015591710424897,0.003967318260534,-8.22727272727273,0.097301136363636,16399.9721235795,-2.43635142933239,7.65802556818182,16372.400390625,0
,,,,,,,,,,,,,,,
